timestamp,demand,pred,containers,lat_ms,cpu_pct,over,under,policy
1970-01-01 04:24:00,1,1.3260507583618164,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:25:00,4,1.326570987701416,2,40.0,11.200000000000001,1,0,policy
1970-01-01 04:26:00,1,1.4778947830200195,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:27:00,0,1.4375123977661133,2,40.0,0.0,1,0,policy
1970-01-01 04:28:00,4,1.3056056499481201,2,40.0,11.200000000000001,1,0,policy
1970-01-01 04:29:00,0,1.4701192378997803,2,40.0,0.0,1,0,policy
1970-01-01 04:30:00,3,1.3860061168670654,2,40.0,8.4,1,0,policy
1970-01-01 04:31:00,3,1.4552898406982422,2,40.0,8.4,1,0,policy
1970-01-01 04:32:00,2,1.6029422283172607,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:33:00,1,1.6072304248809814,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:34:00,1,1.5460944175720215,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:35:00,2,1.509126901626587,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:36:00,1,1.5530622005462646,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:37:00,1,1.5418438911437988,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:38:00,1,1.4972243309020996,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:39:00,2,1.4659888744354248,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:40:00,3,1.5269672870635986,2,40.0,8.4,1,0,policy
1970-01-01 04:41:00,2,1.639589786529541,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:42:00,0,1.6716547012329102,2,40.0,0.0,1,0,policy
1970-01-01 04:43:00,2,1.496328353881836,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:44:00,0,1.5246906280517578,2,40.0,0.0,1,0,policy
1970-01-01 04:45:00,3,1.449134111404419,2,40.0,8.4,1,0,policy
1970-01-01 04:46:00,2,1.537907600402832,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:47:00,2,1.6170868873596191,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:48:00,4,1.6490848064422607,2,40.0,11.200000000000001,1,0,policy
1970-01-01 04:49:00,2,1.8265633583068848,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:50:00,1,1.8400187492370605,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:51:00,6,1.731966495513916,2,40.0,16.8,1,0,policy
1970-01-01 04:52:00,1,2.0101675987243652,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:53:00,1,1.8666062355041504,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:54:00,3,1.7634239196777344,2,40.0,8.4,1,0,policy
1970-01-01 04:55:00,1,1.8815269470214844,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 04:56:00,2,1.8251338005065918,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:57:00,3,1.830618143081665,2,40.0,8.4,1,0,policy
1970-01-01 04:58:00,2,1.957845687866211,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 04:59:00,2,1.9779620170593262,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:00:00,1,1.9743549823760986,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:01:00,0,1.8861865997314453,2,40.0,0.0,1,0,policy
1970-01-01 05:02:00,2,1.7259738445281982,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:03:00,2,1.7478394508361816,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:04:00,4,1.8308289051055908,2,40.0,11.200000000000001,1,0,policy
1970-01-01 05:05:00,0,2.0006771087646484,2,40.0,0.0,1,0,policy
1970-01-01 05:06:00,2,1.8241384029388428,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:07:00,1,1.7951579093933105,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:08:00,0,1.781193733215332,2,40.0,0.0,1,0,policy
1970-01-01 05:09:00,1,1.6365063190460205,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:10:00,1,1.5769402980804443,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:11:00,1,1.5805797576904297,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:12:00,4,1.5652055740356445,2,40.0,11.200000000000001,1,0,policy
1970-01-01 05:13:00,2,1.7075581550598145,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:14:00,2,1.773392915725708,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:15:00,2,1.7673354148864746,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:16:00,1,1.8023900985717773,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:17:00,1,1.7556719779968262,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:18:00,1,1.7044105529785156,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:19:00,1,1.67618989944458,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:20:00,1,1.6530802249908447,2,40.0,2.8000000000000003,1,0,policy
1970-01-01 05:21:00,0,1.6322784423828125,2,40.0,0.0,1,0,policy
1970-01-01 05:22:00,0,1.5376403331756592,2,40.0,0.0,1,0,policy
1970-01-01 05:23:00,3,1.4370410442352295,2,40.0,8.4,1,0,policy
1970-01-01 05:24:00,0,1.52717924118042,2,40.0,0.0,1,0,policy
1970-01-01 05:25:00,0,1.4919629096984863,2,40.0,0.0,1,0,policy
1970-01-01 05:26:00,2,1.3483994007110596,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:27:00,2,1.3929641246795654,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:28:00,2,1.4930102825164795,2,40.0,5.6000000000000005,1,0,policy
1970-01-01 05:29:00,2,1.5258574485778809,2,40.0,5.6000000000000005,1,0,policy
